asset_id,day,valuation
asset_3,15,702795
asset_3,16,686576
asset_3,17,710036
asset_3,18,703085
asset_3,19,688251
asset_3,20,714623
asset_3,21,693573
asset_3,22,709110
asset_3,23,694858
asset_3,24,711952
asset_3,25,706919
asset_3,26,721356
asset_3,27,722379
asset_3,28,721961
asset_3,29,706225
asset_3,30,721188
asset_3,31,720148
asset_3,32,729947
asset_3,33,706873
asset_3,34,715774
asset_3,35,723546
asset_3,36,717041
asset_3,37,720392
asset_3,38,725645
asset_3,39,715288
asset_3,40,732986
asset_3,41,722964
asset_3,42,734950
asset_3,43,724218
asset_3,44,732829
asset_3,45,741718
asset_3,46,748759
asset_3,47,746567
asset_3,48,726448
asset_3,49,745980
asset_3,50,730811
asset_3,51,731003
asset_3,52,744033
asset_3,53,734625
asset_3,54,738130
asset_3,55,737202
asset_3,56,739314
asset_3,57,742491
asset_3,58,743878
asset_3,59,749795
asset_3,60,766477
asset_3,61,745787
asset_3,62,760509
asset_3,63,765725
asset_3,64,769123
asset_3,65,752152
asset_3,66,757902
asset_3,67,765597
asset_3,68,755887
asset_3,69,766160
asset_3,70,772303
asset_3,71,762673
asset_3,72,783778
asset_3,73,778715
asset_3,74,774392
asset_3,75,772000
asset_3,76,766081
asset_3,77,768145
asset_3,78,777346
asset_3,79,780367
asset_3,80,787696
asset_3,81,779149
asset_3,82,792871
asset_3,83,795753
asset_3,84,782558
asset_3,85,793085
asset_3,86,792892
asset_3,87,805087
asset_3,88,786742
asset_3,89,788319
asset_3,90,806510
asset_3,91,791020
asset_3,92,799106
asset_3,93,808910
asset_3,94,789685
asset_3,95,812161
asset_3,96,799155
asset_3,97,800575
asset_3,98,815718
asset_3,99,816890
asset_3,100,814951
asset_4,1,130235
asset_4,2,120090
asset_4,3,120042
asset_4,4,114526
asset_4,5,119492
asset_4,6,116117
asset_4,7,125496
asset_4,8,121858
asset_4,9,121685
asset_4,10,135878
asset_4,11,124304
asset_4,12,132139
asset_4,13,138698
asset_4,14,124185
asset_4,15,130556
asset_4,16,126050
asset_4,17,136590
asset_4,18,133252
asset_4,19,139761
asset_4,20,137568
asset_4,21,140904
asset_4,22,146231
asset_4,23,147815
asset_4,24,146156
asset_4,25,139878
asset_4,26,146941
asset_4,27,151344
asset_4,28,138749
asset_4,29,142548
asset_4,30,144347
asset_4,31,153717
asset_4,32,142866
asset_4,33,147278
asset_4,34,150096
asset_4,35,154067
asset_4,36,150477
asset_4,37,147605
asset_4,38,153062
asset_4,39,157258
asset_4,40,157072
asset_4,41,155521
asset_4,42,161537
asset_4,43,167773
asset_4,44,158654
asset_4,45,155791
asset_4,46,160031
asset_4,47,162078
asset_4,48,168817
asset_4,49,162782
asset_4,50,167208
asset_4,51,167286
asset_4,52,178388
asset_4,53,176676
asset_4,54,174764
asset_4,55,176010
asset_4,56,167855
asset_4,57,168941
asset_4,58,170982
asset_4,59,181860
asset_4,60,187347
asset_4,61,178539
asset_4,62,189375
asset_4,63,190998
asset_4,64,180073
asset_4,65,188944
asset_4,66,178281
asset_4,67,183144
asset_4,68,197807
asset_4,69,194432
asset_4,70,188635
asset_4,71,191978
asset_4,72,184371
asset_4,73,184143
asset_4,74,184306
asset_4,75,191490
asset_4,76,201393
asset_4,77,187941
asset_4,78,189410
asset_4,79,189843
asset_4,80,190541
asset_4,81,195118
asset_4,82,207520
asset_4,83,196342
asset_4,84,203163
asset_4,85,203374
asset_4,86,196231
asset_4,87,205394
asset_4,88,205757
asset_4,89,210710
asset_4,90,213289
asset_4,91,214795
asset_4,92,208838
asset_4,93,216286
asset_4,94,215793
asset_4,95,216016
asset_4,96,225505
asset_4,97,210218
asset_4,98,218055
asset_4,99,209763
asset_4,100,213648
asset_5,1,241115
asset_5,2,251623
asset_5,3,262968
asset_5,4,256701
asset_5,5,258980
asset_5,6,247326
asset_5,7,247577
asset_5,8,252439
asset_5,9,263859
asset_5,10,251227
asset_5,11,256054
asset_5,12,261748
asset_5,13,256972
asset_5,14,265844
asset_5,15,260149
asset_5,16,271839
asset_5,17,269394
asset_5,18,267430
asset_5,19,259048
asset_5,20,260768
asset_5,21,266533
asset_5,22,269897
asset_5,23,266844
asset_5,24,272123
asset_5,25,268464
asset_5,26,272701
asset_5,27,277440
asset_5,28,280298
asset_5,29,273176
asset_5,30,280771
asset_5,31,279484
asset_5,32,279595
asset_5,33,284754
asset_5,34,281577
asset_5,35,289944
asset_5,36,290073
asset_5,37,283869
asset_5,38,279238
asset_5,39,280536
asset_5,40,285234
asset_5,41,285854
asset_5,42,293964
asset_5,43,290188
asset_5,44,288017
asset_5,45,292481
asset_5,46,287858
asset_5,47,292236
asset_5,48,295574
asset_5,49,292572
asset_5,50,299887
asset_5,51,309305
asset_5,52,295288
asset_5,53,299298
asset_5,54,306092
asset_5,55,303266
asset_5,56,300311
asset_5,57,311972
asset_5,58,301912
asset_5,59,305059
asset_5,60,311990
asset_5,61,312915
asset_5,62,303121
asset_5,63,308411
asset_5,64,311949
asset_5,65,315142
asset_5,66,318241
asset_5,67,317386
asset_5,68,310822
asset_5,69,309088
asset_5,70,317808
asset_5,71,312957
asset_5,72,322046
asset_5,73,317875
asset_5,74,321165
asset_5,75,324246
asset_5,76,329300
asset_5,77,320161
asset_5,78,322088
asset_5,79,320453
asset_5,80,332993
asset_5,81,330291
asset_5,82,331559
asset_5,83,339418
asset_5,84,324527
asset_5,85,339648
asset_5,86,342574
asset_5,87,346507
asset_5,88,332979
asset_5,89,333188
asset_5,90,345259
asset_5,91,346884
asset_5,92,340174
asset_5,93,343410
asset_5,94,349828
asset_5,95,341667
asset_5,96,355527
asset_5,97,343350
asset_5,98,343614
asset_5,99,344128
asset_5,100,347061
asset_6,1,404220
asset_6,2,410062
asset_6,3,403861
asset_6,4,395513
asset_6,5,399327
asset_6,6,412493
asset_6,7,408556
asset_6,8,408360
asset_6,9,411594
asset_6,10,416654
asset_6,11,407788
asset_6,12,402809
asset_6,13,411051
asset_6,14,420691
asset_6,15,407523
asset_6,16,413320
asset_6,17,413265
asset_6,18,420234
asset_6,19,421735
asset_6,20,418653
asset_6,21,424148
asset_6,22,414279
asset_6,23,432609
asset_6,24,425699
asset_6,25,421554
asset_6,26,432915
asset_6,27,420557
asset_6,28,428655
asset_6,29,424594
asset_6,30,433814
asset_6,31,426717
asset_6,32,437139
asset_6,33,428684
asset_6,34,424541
asset_6,35,429021
asset_6,36,430249
asset_6,37,434733
asset_6,38,441915
asset_6,39,438683
asset_6,40,432274
asset_6,41,440569
asset_6,42,448642
asset_6,43,448174
asset_6,44,438664
asset_6,45,454168
asset_6,46,438041
asset_6,47,442749
asset_6,48,446803
asset_6,49,444932
asset_6,50,450448
asset_6,51,441834
asset_6,52,444810
asset_6,53,457358
asset_6,54,460297
asset_6,55,445553
asset_6,56,451587
asset_6,57,452162
asset_6,58,452076
asset_6,59,468112
asset_6,60,454213
asset_6,61,457923
asset_6,62,462411
asset_6,63,465008
asset_6,64,455529
asset_6,65,474135
asset_6,66,465295
asset_6,67,461021
asset_6,68,466700
asset_6,69,468600
asset_6,70,468549
asset_6,71,473890
asset_6,72,470575
asset_6,73,479329
asset_6,74,479099
asset_6,75,480655
asset_6,76,475802
asset_6,77,469257
asset_6,78,470820
asset_6,79,480186
asset_6,80,480426
asset_6,81,486085
asset_6,82,484155
asset_6,83,483398
asset_6,84,485781
asset_6,85,490940
asset_6,86,490066
asset_6,87,481158
asset_6,88,494715
asset_6,89,480630
asset_6,90,482071
asset_6,91,496774
asset_6,92,486681
asset_6,93,488384
asset_6,94,495655
asset_6,95,500693
asset_6,96,490699
asset_6,97,495894
asset_6,98,494326
asset_6,99,496806
asset_6,100,505404
asset_7,1,183575
asset_7,2,186939
asset_7,3,183253
asset_7,4,190261
asset_7,5,179094
asset_7,6,183124
asset_7,7,189658
asset_7,8,185950
asset_7,9,193495
asset_7,10,186311
asset_7,11,189784
asset_7,12,193065
asset_7,13,185265
asset_7,14,186867
asset_7,15,186630
asset_7,16,194647
asset_7,17,190948
asset_7,18,204018
asset_7,19,195280
asset_7,20,198503
asset_7,21,197057
asset_7,22,192884
asset_7,23,196639
asset_7,24,197202
asset_7,25,204618
asset_7,26,205335
asset_7,27,211760
asset_7,28,203468
asset_7,29,210871
asset_7,30,206834
asset_7,31,206701
asset_7,32,211702
asset_7,33,207698
asset_7,34,211496
asset_7,35,205158
asset_7,36,206026
asset_7,37,208275
asset_7,38,209380
asset_7,39,214977
asset_7,40,216856
asset_7,41,217082
asset_7,42,222357
asset_7,43,216400
asset_7,44,214450
asset_7,45,220430
asset_7,46,231684
asset_7,47,230308
asset_7,48,224781
asset_7,49,223980
asset_7,50,238477
asset_7,51,222694
asset_7,52,229088
asset_7,53,237662
asset_7,54,236684
asset_7,55,231191
asset_7,56,228883
asset_7,57,239987
asset_7,58,229136
asset_7,59,230552
asset_7,60,248919
asset_7,61,241743
asset_7,62,245052
asset_7,63,236854
asset_7,64,251108
asset_7,65,248574
asset_7,66,246067
asset_7,67,254296
asset_7,68,256817
asset_7,69,258951
asset_7,70,259574
asset_7,71,247918
asset_7,72,255987
asset_7,73,251038
asset_7,74,256295
asset_7,75,249125
asset_7,76,254482
asset_7,77,251636
asset_7,78,261233
asset_7,79,249842
asset_7,80,259132
asset_7,81,256126
asset_7,82,271630
asset_7,83,263895
asset_7,84,260590
asset_7,85,272422
asset_7,86,264415
asset_7,87,267770
asset_7,88,266250
asset_7,89,260412
asset_7,90,269673
asset_7,91,266930
asset_7,92,272467
asset_7,93,268875
asset_7,94,273766
asset_7,95,272320
asset_7,96,277217
asset_7,97,282407
asset_7,98,268498
asset_7,99,269753
asset_7,100,270184
asset_8,1,607973
asset_8,2,604818
asset_8,3,623604
asset_8,4,600682
asset_8,5,609754
asset_8,6,607406
asset_8,7,605508
asset_8,8,627173
asset_8,9,617612
asset_8,10,628492
asset_8,11,629172
asset_8,12,625564
asset_8,13,635592
asset_8,14,613422
asset_8,15,619076
asset_8,16,617128
asset_8,17,621966
asset_8,18,638938
asset_8,19,624099
asset_8,20,644211
asset_8,21,635820
asset_8,22,641718
asset_8,23,627845
asset_8,24,627184
asset_8,25,642419
asset_8,26,630479
asset_8,27,647457
asset_8,28,658181
asset_8,29,643474
asset_8,30,654727
asset_8,31,652086
asset_8,32,638717
asset_8,33,643457
asset_8,34,640369
asset_8,35,655641
asset_8,36,660765
asset_8,37,654841
asset_8,38,655967
asset_8,39,672455
asset_8,40,652499
asset_8,41,651200
asset_8,42,653263
asset_8,43,656275
asset_8,44,661381
asset_8,45,673159
asset_8,46,677400
asset_8,47,665818
asset_8,48,670153
asset_8,49,668279
asset_8,50,684919
asset_8,51,673915
asset_8,52,675814
asset_8,53,670717
asset_8,54,669778
asset_8,55,676552
asset_8,56,685852
asset_8,57,671388
asset_8,58,680152
asset_8,59,676289
asset_8,60,691873
asset_8,61,700936
asset_8,62,687154
asset_8,63,692111
asset_8,64,682888
asset_8,65,685287
asset_8,66,708146
asset_8,67,705188
asset_8,68,710700
asset_8,69,691872
asset_8,70,696886
asset_8,71,700161
asset_8,72,715528
asset_8,73,707255
asset_8,74,696537
asset_8,75,706789
asset_8,76,700050
asset_8,77,701168
asset_8,78,720233
asset_8,79,704924
asset_8,80,717873
asset_8,81,705145
asset_8,82,705771
asset_8,83,713377
asset_8,84,731465
asset_8,85,718883
asset_8,86,715189
asset_8,87,723190
asset_8,88,731662
asset_8,89,723363
asset_8,90,731677
asset_8,91,728806
asset_8,92,719975
asset_8,93,743975
asset_8,94,735350
asset_8,95,726756
asset_8,96,729459
asset_8,97,728277
asset_8,98,730626
asset_8,99,748859
asset_8,100,731745
asset_9,1,275223
asset_9,2,283175
asset_9,3,285690
asset_9,4,278747
asset_9,5,294069
asset_9,6,288109
asset_9,7,287205
asset_9,8,283094
asset_9,9,281691
asset_9,10,284115
asset_9,11,290332
asset_9,12,298287
asset_9,13,292816
asset_9,14,291035
asset_9,15,301544
asset_9,16,293827
asset_9,17,293633
asset_9,18,294807
asset_9,19,295798
asset_9,20,295452
asset_9,21,293817
asset_9,22,304712
asset_9,23,310768
asset_9,24,297843
asset_9,25,303898
asset_9,26,301762
asset_9,27,303950
asset_9,28,303917
asset_9,29,299520
asset_9,30,306583
asset_9,31,312475
asset_9,32,307236
asset_9,33,314581
asset_9,34,305529
asset_9,35,320364
asset_9,36,317138
asset_9,37,311176
asset_9,38,312297
asset_9,39,315057
asset_9,40,326679
asset_9,41,322460
asset_9,42,314526
asset_9,43,322863
asset_9,44,318892
asset_9,45,324207
asset_9,46,321665
asset_9,47,320191
asset_9,48,320963
asset_9,49,323371
asset_9,50,332655
asset_9,51,321138
asset_9,52,324580
asset_9,53,333610
asset_9,54,326635
asset_9,55,327390
asset_9,56,333156
asset_9,57,345817
asset_9,58,346367
asset_9,59,340187
asset_9,60,337992
asset_9,61,349009
asset_9,62,349739
asset_9,63,340820
asset_9,64,344763
asset_9,65,341106
asset_9,66,336452
asset_9,67,346381
asset_9,68,340726
asset_9,69,344298
asset_9,70,341951
asset_9,71,344302
asset_9,72,352624
asset_9,73,359906
asset_9,74,345866
asset_9,75,352932
asset_9,76,352568
asset_9,77,352528
asset_9,78,357664
asset_9,79,368370
asset_9,80,355214
asset_9,81,356280
asset_9,82,353479
asset_9,83,360850
asset_9,84,355724
asset_9,85,361300
asset_9,86,360643
asset_9,87,373310
asset_9,88,358986
asset_9,89,374753
asset_9,90,371650
asset_9,91,379823
asset_9,92,373704
asset_9,93,366762
asset_9,94,380666
asset_9,95,365526
asset_9,96,375868
asset_9,97,383879
asset_9,98,376945
asset_9,99,383003
asset_9,100,382420
asset_10,1,194270
asset_10,2,195836
asset_10,3,199410
asset_10,4,206432
asset_10,5,199743
asset_10,6,204026
asset_10,7,213665
asset_10,8,200898
asset_10,9,202431
asset_10,10,211009
asset_10,11,207466
asset_10,12,205088
asset_10,13,214724
asset_10,14,215760
asset_10,15,206976
asset_10,16,210683
asset_10,17,212558
asset_10,18,209049
asset_10,19,221416
asset_10,20,211556
asset_10,21,211738
asset_10,22,215964
asset_10,23,217654
asset_10,24,215263
asset_10,25,230328
asset_10,26,228257
asset_10,27,222444
asset_10,28,219643
asset_10,29,223071
asset_10,30,235831
asset_10,31,227642
asset_10,32,227187
asset_10,33,239696
asset_10,34,234396
asset_10,35,234102
asset_10,36,233173
asset_10,37,234406
asset_10,38,240031
asset_10,39,235482
asset_10,40,245968
asset_10,41,234271
asset_10,42,242727
asset_10,43,235490
asset_10,44,247210
asset_10,45,240944
asset_10,46,243113
asset_10,47,241051
asset_10,48,242703
asset_10,49,239850
asset_10,50,250084
asset_10,51,252507
asset_10,52,247523
asset_10,53,252987
asset_10,54,251797
asset_10,55,255373
asset_10,56,254198
asset_10,57,255576
asset_10,58,266766
asset_10,59,254396
asset_10,60,260031
asset_10,61,268858
asset_10,62,257844
asset_10,63,270377
asset_10,64,262517
asset_10,65,255890
asset_10,66,261581
asset_10,67,260640
asset_10,68,258720
asset_10,69,262449
asset_10,70,278218
asset_10,71,266896
asset_10,72,266572
asset_10,73,270992
asset_10,74,270886
asset_10,75,281712
asset_10,76,267910
asset_10,77,283137
asset_10,78,273265
asset_10,79,270872
asset_10,80,282507
asset_10,81,272615
asset_10,82,276268
asset_10,83,277271
asset_10,84,277685
asset_10,85,292721
asset_10,86,277114
asset_10,87,294385
asset_10,88,292723
asset_10,89,293389
asset_10,90,285178
asset_10,91,287145
asset_10,92,291873
asset_10,93,290269
asset_10,94,297551
asset_10,95,302595
asset_10,96,289820
asset_10,97,298230
asset_10,98,303463
asset_10,99,293065
asset_10,100,292531
asset_11,1,428905
asset_11,2,423281
asset_11,3,422907
asset_11,4,425497
asset_11,5,444721
asset_11,6,437729
asset_11,7,442987
asset_11,8,433286
asset_11,9,450154
asset_11,10,457456
asset_11,11,436459
asset_11,12,438257
asset_11,13,457353
asset_11,14,461548
asset_11,15,441759
asset_11,16,464359
asset_11,17,454806
asset_11,18,449051
asset_11,19,453724
asset_11,20,462127
asset_11,21,447353
asset_11,22,474661
asset_11,23,458442
asset_11,24,452320
asset_11,25,475876
asset_11,26,466275
asset_11,27,469135
asset_11,28,467475
asset_11,29,457942
asset_11,30,480109
asset_11,31,481235
asset_11,32,462049
asset_11,33,467168
asset_11,34,469413
asset_11,35,482476
asset_11,36,487096
asset_11,37,479214
asset_11,38,490025
asset_11,39,484583
asset_11,40,496600
asset_11,41,492736
asset_11,42,475821
asset_11,43,486299
asset_11,44,496771
asset_11,45,493823
asset_11,46,491070
asset_11,47,502607
asset_11,48,499801
asset_11,49,506290
asset_11,50,492589
asset_11,51,507618
asset_11,52,511848
asset_11,53,494419
asset_11,54,505975
asset_11,55,494553
asset_11,56,504148
asset_11,57,509847
asset_11,58,498746
asset_11,59,504580
asset_11,60,522648
asset_11,61,518128
asset_11,62,502775
asset_11,63,517661
asset_11,64,514734
asset_11,65,527748
asset_11,66,520569
asset_11,67,533953
asset_11,68,529951
asset_11,69,520695
asset_11,70,526458
asset_11,71,537362
asset_11,72,527359
asset_11,73,532072
asset_11,74,520327
asset_11,75,523640
asset_11,76,541773
asset_11,77,534697
asset_11,78,536296
asset_11,79,541993
asset_11,80,528234
asset_11,81,535050
asset_11,82,541156
asset_11,83,535536
asset_11,84,539142
asset_11,85,541831
asset_11,86,537287
asset_11,87,540095
asset_11,88,546879
asset_11,89,539528
asset_11,90,543811
asset_11,91,546274
asset_11,92,554592
asset_11,93,554558
asset_11,94,556422
asset_11,95,558507
asset_11,96,551751
asset_11,97,557541
asset_11,98,564795
asset_11,99,564923
asset_11,100,559842
asset_12,1,479505
asset_12,2,475915
asset_12,3,489419
asset_12,4,481181
asset_12,5,487683
asset_12,6,484352
asset_12,7,483598
asset_12,8,487317
asset_12,9,485375
asset_12,10,487578
asset_12,11,486174
asset_12,12,497913
asset_12,13,491336
asset_12,14,491711
asset_12,15,497466
asset_12,16,499142
asset_12,17,497803
asset_12,18,489651
asset_12,19,491804
asset_12,20,501993
asset_12,21,493878
asset_12,22,502208
asset_12,23,500162
asset_12,24,509818
asset_12,25,514753
asset_12,26,507556
asset_12,27,498391
asset_12,28,516963
asset_12,29,509792
asset_12,30,506295
asset_12,31,515393
asset_12,32,507013
asset_12,33,506421
asset_12,34,519616
asset_12,35,511409
asset_12,36,517438
asset_12,37,521384
asset_12,38,512819
asset_12,39,517052
asset_12,40,515771
asset_12,41,514703
asset_12,42,521552
asset_12,43,519622
asset_12,44,521491
asset_12,45,529384
asset_12,46,518263
asset_12,47,529044
asset_12,48,533142
asset_12,49,519083
asset_12,50,524143
asset_12,51,531813
asset_12,52,540643
asset_12,53,525743
asset_12,54,535037
asset_12,55,540411
asset_12,56,533950
asset_12,57,538195
asset_12,58,535025
asset_12,59,530637
asset_12,60,542804
asset_12,61,540883
asset_12,62,536151
asset_12,63,537908
asset_12,64,541050
asset_12,65,554113
asset_12,66,537142
asset_12,67,551753
asset_12,68,549255
asset_12,69,550461
asset_12,70,551605
asset_12,71,546955
asset_12,72,546095
asset_12,73,551284
asset_12,74,552950
asset_12,75,551687
asset_12,76,550852
asset_12,77,561453
asset_12,78,567837
asset_12,79,561155
asset_12,80,561335
asset_12,81,561181
asset_12,82,566710
asset_12,83,570856
asset_12,84,573087
asset_12,85,560521
asset_12,86,565753
asset_12,87,560312
asset_12,88,563287
asset_12,89,566267
asset_12,90,569947
asset_12,91,577816
asset_12,92,568025
asset_12,93,582394
asset_12,94,582432
asset_12,95,571009
asset_12,96,584418
asset_12,97,573583
asset_12,98,568035
asset_12,99,586074
asset_12,100,579896
asset_13,1,153745
asset_13,2,169142
asset_13,3,166996
asset_13,4,165200
asset_13,5,167000
asset_13,6,158556
asset_13,7,160370
asset_13,8,163951
asset_13,9,161837
asset_13,10,172058
asset_13,11,168672
asset_13,12,164959
asset_13,13,169039
asset_13,14,173710
asset_13,15,174367
asset_13,16,177745
asset_13,17,171796
asset_13,18,182091
asset_13,19,187685
asset_13,20,180263
asset_13,21,181417
asset_13,22,183929
asset_13,23,178195
asset_13,24,178254
asset_13,25,185716
asset_13,26,186353
asset_13,27,180575
asset_13,28,178244
asset_13,29,182033
asset_13,30,188340
asset_13,31,183051
asset_13,32,197060
asset_13,33,184880
asset_13,34,196737
asset_13,35,199368
asset_13,36,190057
asset_13,37,188987
asset_13,38,202799
asset_13,39,202094
asset_13,40,193829
asset_13,41,193015
asset_13,42,194111
asset_13,43,203995
asset_13,44,201789
asset_13,45,213292
asset_13,46,201742
asset_13,47,203759
asset_13,48,199716
asset_13,49,217832
asset_13,50,209619
asset_13,51,205331
asset_13,52,211902
asset_13,53,219370
asset_13,54,211562
asset_13,55,209666
asset_13,56,209429
asset_13,57,211296
asset_13,58,217330
asset_13,59,223047
asset_13,60,227057
asset_13,61,217280
asset_13,62,224106
asset_13,63,222846
asset_13,64,225718
asset_13,65,222723
asset_13,66,225140
asset_13,67,228749
asset_13,68,236786
asset_13,69,225969
asset_13,70,232749
asset_13,71,221960
asset_13,72,226183
asset_13,73,237332
asset_13,74,233168
asset_13,75,229405
asset_13,76,231228
asset_13,77,242148
asset_13,78,241842
asset_13,79,243489
asset_13,80,237313
asset_13,81,237326
asset_13,82,235209
asset_13,83,236823
asset_13,84,252419
asset_13,85,250425
asset_13,86,244495
asset_13,87,248755
asset_13,88,245310
asset_13,89,252780
asset_13,90,249066
asset_13,91,242645
asset_13,92,255127
asset_13,93,244520
asset_13,94,247847
asset_13,95,263450
asset_13,96,248583
asset_13,97,253315
asset_13,98,262417
asset_13,99,255067
asset_13,100,251169
asset_14,1,380766
asset_14,2,406506
asset_14,3,400130
asset_14,4,400202
asset_14,5,407852
asset_14,6,396283
asset_14,7,401476
asset_14,8,398232
asset_14,9,394725
asset_14,10,405499
asset_14,11,398062
asset_14,12,414364
asset_14,13,413519
asset_14,14,410167
asset_14,15,407889
asset_14,16,401332
asset_14,17,423061
asset_14,18,418506
asset_14,19,424557
asset_14,20,430060
asset_14,21,425391
asset_14,22,432099
asset_14,23,417507
asset_14,24,437340
asset_14,25,418054
asset_14,26,426035
asset_14,27,423619
asset_14,28,417457
asset_14,29,425461
asset_14,30,427212
asset_14,31,446373
asset_14,32,436144
asset_14,33,429264
asset_14,34,439371
asset_14,35,434654
asset_14,36,439704
asset_14,37,433652
asset_14,38,444399
asset_14,39,454897
asset_14,40,454010
asset_14,41,438295
asset_14,42,454497
asset_14,43,458774
asset_14,44,445103
asset_14,45,456352
asset_14,46,444062
asset_14,47,456200
asset_14,48,454855
asset_14,49,458072
asset_14,50,461853
asset_14,51,450253
asset_14,52,456464
asset_14,53,451375
asset_14,54,474094
asset_14,55,468759
asset_14,56,478835
asset_14,57,464702
asset_14,58,465918
asset_14,59,461195
asset_14,60,466564
asset_14,61,470133
asset_14,62,467104
asset_14,63,478256
asset_14,64,484186
asset_14,65,475942
asset_14,66,479252
asset_14,67,494413
asset_14,68,495551
asset_14,69,495516
asset_14,70,476871
asset_14,71,477731
asset_14,72,498761
asset_14,73,477762
asset_14,74,479636
asset_14,75,487104
asset_14,76,492195
asset_14,77,495023
asset_14,78,488735
asset_14,79,497200
asset_14,80,497335
asset_14,81,496068
asset_14,82,491503
asset_14,83,491736
asset_14,84,507594
asset_14,85,498927
asset_14,86,517448
asset_14,87,512815
asset_14,88,515153
asset_14,89,509685
asset_14,90,514210
asset_14,91,525638
asset_14,92,504809
asset_14,93,505661
asset_14,94,520831
asset_14,95,524238
asset_14,96,524965
asset_14,97,528896
