asset_id,day,valuation
asset_10,45,240944
asset_10,46,243113
asset_10,47,241051
asset_10,48,242703
asset_10,49,239850
asset_10,50,250084
asset_10,51,252507
asset_10,52,247523
asset_10,53,252987
asset_10,54,251797
asset_10,55,255373
asset_10,56,254198
asset_10,57,255576
asset_10,58,266766
asset_10,59,254396
asset_10,60,260031
asset_10,61,268858
asset_10,62,257844
asset_10,63,270377
asset_10,64,262517
asset_10,65,255890
asset_10,66,261581
asset_10,67,260640
asset_10,68,258720
asset_10,69,262449
asset_10,70,278218
asset_10,71,266896
asset_10,72,266572
asset_10,73,270992
asset_10,74,270886
asset_10,75,281712
asset_10,76,267910
asset_10,77,283137
asset_10,78,273265
asset_10,79,270872
asset_10,80,282507
asset_10,81,272615
asset_10,82,276268
asset_10,83,277271
asset_10,84,277685
asset_10,85,292721
asset_10,86,277114
asset_10,87,294385
asset_10,88,292723
asset_10,89,293389
asset_10,90,285178
asset_10,91,287145
asset_10,92,291873
asset_10,93,290269
asset_10,94,297551
asset_10,95,302595
asset_10,96,289820
asset_10,97,298230
asset_10,98,303463
asset_10,99,293065
asset_10,100,292531
asset_11,1,317708
asset_11,2,313542
asset_11,3,313265
asset_11,4,315183
asset_11,5,329423
asset_11,6,324244
asset_11,7,328139
asset_11,8,320953
asset_11,9,333448
asset_11,10,338857
asset_11,11,323303
asset_11,12,324635
asset_11,13,338780
asset_11,14,341888
asset_11,15,327229
asset_11,16,343970
asset_11,17,336894
asset_11,18,332631
asset_11,19,336092
asset_11,20,342317
asset_11,21,331373
asset_11,22,351601
asset_11,23,339587
asset_11,24,335052
asset_11,25,352501
asset_11,26,345389
asset_11,27,347508
asset_11,28,346278
asset_11,29,339217
asset_11,30,355637
asset_11,31,356471
asset_11,32,342259
asset_11,33,346051
asset_11,34,347714
asset_11,35,357390
asset_11,36,360812
asset_11,37,354974
asset_11,38,362982
asset_11,39,358951
asset_11,40,367852
asset_11,41,364990
asset_11,42,352460
asset_11,43,360222
asset_11,44,367979
asset_11,45,365795
asset_11,46,363756
asset_11,47,372302
asset_11,48,370223
asset_11,49,375030
asset_11,50,364881
asset_11,51,376014
asset_11,52,379147
asset_11,53,366237
asset_11,54,374797
asset_11,55,366336
asset_11,56,373443
asset_11,57,377665
asset_11,58,369442
asset_11,59,373763
asset_11,60,387147
asset_11,61,383799
asset_11,62,372426
asset_11,63,383453
asset_11,64,381285
asset_11,65,390925
asset_11,66,385607
asset_11,67,395521
asset_11,68,392557
asset_11,69,385700
asset_11,70,389969
asset_11,71,398046
asset_11,72,390637
asset_11,73,394128
asset_11,74,385428
asset_11,75,387882
asset_11,76,401314
asset_11,77,396072
asset_11,78,397257
asset_11,79,401477
asset_11,80,391285
asset_11,81,396334
asset_11,82,400857
asset_11,83,396694
asset_11,84,399365
asset_11,85,401357
asset_11,86,397991
asset_11,87,400071
asset_11,88,405096
asset_11,89,399651
asset_11,90,402823
asset_11,91,404648
asset_11,92,410809
asset_11,93,410784
asset_11,94,412165
asset_11,95,413709
asset_11,96,408705
asset_11,97,412994
asset_11,98,418367
asset_11,99,418462
asset_11,100,414698
asset_12,1,479505
asset_12,2,475915
asset_12,3,489419
asset_12,4,481181
asset_12,5,487683
asset_12,6,484352
asset_12,7,483598
asset_12,8,487317
asset_12,9,485375
asset_12,10,487578
asset_12,11,486174
asset_12,12,497913
asset_12,13,491336
asset_12,14,491711
asset_12,15,497466
asset_12,16,499142
asset_12,17,497803
asset_12,18,489651
asset_12,19,491804
asset_12,20,501993
asset_12,21,493878
asset_12,22,502208
asset_12,23,500162
asset_12,24,509818
asset_12,25,514753
asset_12,26,507556
asset_12,27,498391
asset_12,28,516963
asset_12,29,509792
asset_12,30,506295
asset_12,31,515393
asset_12,32,507013
asset_12,33,506421
asset_12,34,519616
asset_12,35,511409
asset_12,36,517438
asset_12,37,521384
asset_12,38,512819
asset_12,39,517052
asset_12,40,515771
asset_12,41,514703
asset_12,42,521552
asset_12,43,519622
asset_12,44,521491
asset_12,45,529384
asset_12,46,518263
asset_12,47,529044
asset_12,48,533142
asset_12,49,519083
asset_12,50,524143
asset_12,51,531813
asset_12,52,540643
asset_12,53,525743
asset_12,54,535037
asset_12,55,540411
asset_12,56,533950
asset_12,57,538195
asset_12,58,535025
asset_12,59,530637
asset_12,60,542804
asset_12,61,540883
asset_12,62,536151
asset_12,63,537908
asset_12,64,541050
asset_12,65,554113
asset_12,66,537142
asset_12,67,551753
asset_12,68,549255
asset_12,69,550461
asset_12,70,551605
asset_12,71,546955
asset_12,72,546095
asset_12,73,551284
asset_12,74,552950
asset_12,75,551687
asset_12,76,550852
asset_12,77,561453
asset_12,78,567837
asset_12,79,561155
asset_12,80,561335
asset_12,81,561181
asset_12,82,566710
asset_12,83,570856
asset_12,84,573087
asset_12,85,560521
asset_12,86,565753
asset_12,87,560312
asset_12,88,563287
asset_12,89,566267
asset_12,90,569947
asset_12,91,577816
asset_12,92,568025
asset_12,93,582394
asset_12,94,582432
asset_12,95,571009
asset_12,96,584418
asset_12,97,573583
asset_12,98,568035
asset_12,99,586074
asset_12,100,579896
asset_13,1,199868
asset_13,2,219884
asset_13,3,217094
asset_13,4,214760
asset_13,5,217100
asset_13,6,206122
asset_13,7,208481
asset_13,8,213136
asset_13,9,210388
asset_13,10,223675
asset_13,11,219273
asset_13,12,214446
asset_13,13,219750
asset_13,14,225823
asset_13,15,226677
asset_13,16,231068
asset_13,17,223334
asset_13,18,236718
asset_13,19,243990
asset_13,20,234341
asset_13,21,235842
asset_13,22,239107
asset_13,23,231653
asset_13,24,231730
asset_13,25,241430
asset_13,26,242258
asset_13,27,234747
asset_13,28,231717
asset_13,29,236642
asset_13,30,244842
asset_13,31,237966
asset_13,32,256178
asset_13,33,240344
asset_13,34,255758
asset_13,35,259178
asset_13,36,247074
asset_13,37,245683
asset_13,38,263638
asset_13,39,262722
asset_13,40,251977
asset_13,41,250919
asset_13,42,252344
asset_13,43,265193
asset_13,44,262325
asset_13,45,277279
asset_13,46,262264
asset_13,47,264886
asset_13,48,259630
asset_13,49,283181
asset_13,50,272504
asset_13,51,266930
asset_13,52,275472
asset_13,53,285181
asset_13,54,275030
asset_13,55,272565
asset_13,56,272257
asset_13,57,274684
asset_13,58,282529
asset_13,59,289961
asset_13,60,295174
asset_13,61,282464
asset_13,62,291337
asset_13,63,289699
asset_13,64,293433
asset_13,65,289539
asset_13,66,292682
asset_13,67,297373
asset_13,68,307821
asset_13,69,293759
asset_13,70,302573
asset_13,71,288548
asset_13,72,294037
asset_13,73,308531
asset_13,74,303118
asset_13,75,298226
asset_13,76,300596
asset_13,77,314792
asset_13,78,314394
asset_13,79,316535
asset_13,80,308506
asset_13,81,308523
asset_13,82,305771
asset_13,83,307869
asset_13,84,328144
asset_13,85,325552
asset_13,86,317843
asset_13,87,323381
asset_13,88,318903
asset_13,89,328614
asset_13,90,323785
asset_13,91,315438
asset_13,92,331665
asset_13,93,317876
asset_13,94,322201
asset_13,95,342485
asset_13,96,323157
asset_13,97,329309
asset_13,98,341142
asset_13,99,331587
asset_13,100,326519
asset_14,1,282049
asset_14,2,301116
asset_14,3,296393
asset_14,4,296446
asset_14,5,302113
asset_14,6,293543
asset_14,7,297390
asset_14,8,294987
asset_14,9,292389
asset_14,10,300370
asset_14,11,294861
asset_14,12,306937
asset_14,13,306311
asset_14,14,303828
asset_14,15,302140
asset_14,16,297283
asset_14,17,313379
asset_14,18,310005
asset_14,19,314487
asset_14,20,318563
asset_14,21,315105
asset_14,22,320074
asset_14,23,309265
asset_14,24,323956
asset_14,25,309670
asset_14,26,315582
asset_14,27,313792
asset_14,28,309228
asset_14,29,315157
asset_14,30,316454
asset_14,31,330647
asset_14,32,323070
asset_14,33,317974
asset_14,34,325460
asset_14,35,321966
asset_14,36,325707
asset_14,37,321224
asset_14,38,329185
asset_14,39,336961
asset_14,40,336304
asset_14,41,324663
asset_14,42,336665
asset_14,43,339833
asset_14,44,329706
asset_14,45,338039
asset_14,46,328935
asset_14,47,337926
asset_14,48,336930
asset_14,49,339313
asset_14,50,342114
asset_14,51,333521
asset_14,52,338122
asset_14,53,334352
asset_14,54,351181
asset_14,55,347229
asset_14,56,354693
asset_14,57,344224
asset_14,58,345125
asset_14,59,341626
asset_14,60,345603
asset_14,61,348247
asset_14,62,346003
asset_14,63,354264
asset_14,64,358657
asset_14,65,352550
asset_14,66,355002
asset_14,67,366232
asset_14,68,367075
asset_14,69,367049
asset_14,70,353238
asset_14,71,353875
asset_14,72,369453
asset_14,73,353898
asset_14,74,355286
asset_14,75,360818
asset_14,76,364589
asset_14,77,366684
asset_14,78,362026
asset_14,79,368297
asset_14,80,368397
asset_14,81,367458
asset_14,82,364077
asset_14,83,364249
asset_14,84,375996
asset_14,85,369576
asset_14,86,383295
asset_14,87,379863
asset_14,88,381595
asset_14,89,377545
asset_14,90,380897
asset_14,91,389362
asset_14,92,373933
asset_14,93,374564
asset_14,94,385801
asset_14,95,388325
asset_14,96,388863
asset_14,97,391775
