asset_id,day,valuation
asset_3,60,311057.59
asset_3,61,315712.89
asset_3,62,311262.98
asset_3,63,309987.28
asset_3,64,311284.07
asset_3,65,313690.87
asset_3,66,309429.55
asset_3,67,302419.23
asset_3,68,296623.77
asset_3,69,296383.17
asset_3,70,296059.51
asset_3,71,297063.8
asset_3,72,294759.55
asset_3,73,291133.31
asset_3,74,285226.08
asset_3,75,254773.03
asset_3,76,255700.54
asset_3,77,258224.29
asset_3,78,260250.82
asset_3,79,259738.87
asset_3,80,263238.23
asset_3,81,262873.99
asset_3,82,261131.57
asset_3,83,259766.95
asset_3,84,258242.61
asset_3,85,252644.59
asset_3,86,253034.49
asset_3,87,253661.72
asset_3,88,252737.72
asset_3,89,250928.52
asset_3,90,251861.48
asset_3,91,256185.61
asset_3,92,256283.62
asset_3,93,254982.64
asset_3,94,253474.55
asset_3,95,253292.67
asset_3,96,250084.04
asset_3,97,249765.78
asset_3,98,249913.6
asset_3,99,254518.7
asset_3,100,256920.02
asset_4,1,259419.7
asset_4,2,257559.79
asset_4,3,259274.94
asset_4,4,256310.43
asset_4,5,257099.77
asset_4,6,258166.06
asset_4,7,256177.12
asset_4,8,261288.83
asset_4,9,262760.86
asset_4,10,257740.21
asset_4,11,259144.54
asset_4,12,273616.69
asset_4,13,273598.57
asset_4,14,274851.01
asset_4,15,275902.4
asset_4,16,270254.26
asset_4,17,267102.23
asset_4,18,269144.56
asset_4,19,272625.15
asset_4,20,277808.17
asset_4,21,282811.96
asset_4,22,276993.0
asset_4,23,279118.87
asset_4,24,273764.56
asset_4,25,239849.52
asset_4,26,240452.38
asset_4,27,237703.6
asset_4,28,242476.45
asset_4,29,244033.08
asset_4,30,239403.41
asset_4,31,240091.62
asset_4,32,238321.81
asset_4,33,238572.75
asset_4,34,237448.61
asset_4,35,240695.7
asset_4,36,237255.47
asset_4,37,237994.3
asset_4,38,242297.68
asset_4,39,240279.44
asset_4,40,240785.59
asset_4,41,241271.98
asset_4,42,239607.92
asset_4,43,241160.32
asset_4,44,241394.37
asset_4,45,239116.17
asset_4,46,243329.43
asset_4,47,245255.67
asset_4,48,244845.83
asset_4,49,243286.96
asset_4,50,241368.97
asset_4,51,244330.43
asset_4,52,243962.76
asset_4,53,245073.86
asset_4,54,244612.0
asset_4,55,246110.03
asset_4,56,245814.75
asset_4,57,264889.62
asset_4,58,264393.71
asset_4,59,266576.51
asset_4,60,268342.27
asset_4,61,268002.53
asset_4,62,265671.5
asset_4,63,263147.3
asset_4,64,261171.76
asset_4,65,258574.44
asset_4,66,260787.31
asset_4,67,260639.7
asset_4,68,264705.94
asset_4,69,270712.99
asset_4,70,270762.32
asset_4,71,266554.63
asset_4,72,265521.85
asset_4,73,265305.86
asset_4,74,261341.01
asset_4,75,231923.18
asset_4,76,232574.76
asset_4,77,231492.29
asset_4,78,229699.56
asset_4,79,227942.91
asset_4,80,232010.97
asset_4,81,231635.94
asset_4,82,229708.89
asset_4,83,228847.71
asset_4,84,231027.13
asset_4,85,229440.69
asset_4,86,230541.66
asset_4,87,232215.13
asset_4,88,233950.05
asset_4,89,237219.95
asset_4,90,235914.1
asset_4,91,238586.38
asset_4,92,236694.74
asset_4,93,235756.15
asset_4,94,238576.0
asset_4,95,240533.21
asset_4,96,240533.45
asset_4,97,237662.89
asset_4,98,238992.99
asset_4,99,237481.67
asset_4,100,235287.61
asset_5,1,326100.07
asset_5,2,326903.88
asset_5,3,319970.15
asset_5,4,321124.48
asset_5,5,321682.95
asset_5,6,319802.63
asset_5,7,323118.75
asset_5,8,325094.42
asset_5,9,323123.43
asset_5,10,320958.45
asset_5,11,323189.6
asset_5,12,329924.63
asset_5,13,328827.23
asset_5,14,326752.17
asset_5,15,326980.5
asset_5,16,327670.84
asset_5,17,327791.39
asset_5,18,331511.32
asset_5,19,332267.37
asset_5,20,331220.76
asset_5,21,327210.15
asset_5,22,329572.12
asset_5,23,331312.74
asset_5,24,336119.46
asset_5,25,305373.09
asset_5,26,305453.76
asset_5,27,305274.48
asset_5,28,305007.03
asset_5,29,305038.72
asset_5,30,299808.71
asset_5,31,302282.09
asset_5,32,304256.61
asset_5,33,335079.25
asset_5,34,342617.1
asset_5,35,341524.27
asset_5,36,341400.83
asset_5,37,341434.23
asset_5,38,348065.52
asset_5,39,342039.74
asset_5,40,343701.26
asset_5,41,338645.99
asset_5,42,329903.6
asset_5,43,323236.8
asset_5,44,304224.76
asset_5,45,307477.0
asset_5,46,304807.0
asset_5,47,304113.69
asset_5,48,300575.29
asset_5,49,302411.65
asset_5,50,299079.19
asset_5,51,303020.02
asset_5,52,300010.71
asset_5,53,297716.14
asset_5,54,298081.56
asset_5,55,298155.22
asset_5,56,302403.01
asset_5,57,315468.05
asset_5,58,311657.72
asset_5,59,309911.39
asset_5,60,308136.27
asset_5,61,310370.39
asset_5,62,311561.57
asset_5,63,311189.59
asset_5,64,313895.72
asset_5,65,312236.79
asset_5,66,344596.28
asset_5,67,345219.18
asset_5,68,350494.75
asset_5,69,350149.4
asset_5,70,348921.08
asset_5,71,345271.93
asset_5,72,347640.68
asset_5,73,345597.78
asset_5,74,346785.55
asset_5,75,317303.2
asset_5,76,320613.26
asset_5,77,316342.89
asset_5,78,313883.83
asset_5,79,317206.54
asset_5,80,312973.51
asset_5,81,312724.84
asset_5,82,312957.06
asset_5,83,309832.0
asset_5,84,313992.84
asset_5,85,307395.15
asset_5,86,301334.5
asset_5,87,296968.19
asset_5,88,299368.38
asset_5,89,295467.54
asset_5,90,294319.24
asset_5,91,294700.54
asset_5,92,296739.42
asset_5,93,296076.95
asset_5,94,296358.87
asset_5,95,294056.96
asset_5,96,297857.23
asset_5,97,296381.91
asset_5,98,297388.81
asset_5,99,295867.26
asset_5,100,296181.84
asset_6,1,563262.6
asset_6,2,562370.03
asset_6,3,556691.33
asset_6,4,561147.15
asset_6,5,569104.46
asset_6,6,570510.99
asset_6,7,574711.86
asset_6,8,579551.33
asset_6,9,584952.66
asset_6,10,586773.95
asset_6,11,588066.37
asset_6,12,593194.35
asset_6,13,593650.11
asset_6,14,587915.94
asset_6,15,588103.18
asset_6,16,577044.4
asset_6,17,577056.51
asset_6,18,579488.07
asset_6,19,586696.79
asset_6,20,587596.06
asset_6,21,593061.53
asset_6,22,593070.2
asset_6,23,587012.13
asset_6,24,578738.9
asset_6,25,573138.24
asset_6,26,565319.79
asset_6,27,568913.57
asset_6,28,567743.8
asset_6,29,570993.09
asset_6,30,571446.63
asset_6,31,577447.11
asset_6,32,583603.81
asset_6,33,667413.18
asset_6,34,665622.4
asset_6,35,662115.71
asset_6,36,651420.47
asset_6,37,655858.06
asset_6,38,663694.22
asset_6,39,663691.38
asset_6,40,660418.1
asset_6,41,667622.64
asset_6,42,651967.14
asset_6,43,653124.22
asset_6,44,605075.72
asset_6,45,601621.61
asset_6,46,609993.62
asset_6,47,615915.04
asset_6,48,614306.54
asset_6,49,613773.96
asset_6,50,611416.92
asset_6,51,608310.19
asset_6,52,600376.61
asset_6,53,608685.51
asset_6,54,614967.15
asset_6,55,619900.2
asset_6,56,613141.21
asset_6,57,625924.25
asset_6,58,638343.63
asset_6,59,639569.61
asset_6,60,633850.45
asset_6,61,628421.96
asset_6,62,631115.06
asset_6,63,625416.0
asset_6,64,625264.58
asset_6,65,632134.01
asset_6,66,733295.54
asset_6,67,748076.78
asset_6,68,759871.77
asset_6,69,750547.49
asset_6,70,739982.48
asset_6,71,737929.6
asset_6,72,730364.77
asset_6,73,728482.47
asset_6,74,709722.69
asset_6,75,708142.12
asset_6,76,720951.4
asset_6,77,712944.55
asset_6,78,711040.5
asset_6,79,700491.43
asset_6,80,704976.24
asset_6,81,703401.9
asset_6,82,717067.12
asset_6,83,718564.64
asset_6,84,715904.65
asset_6,85,676904.12
asset_6,86,673490.98
asset_6,87,664484.33
asset_6,88,666504.01
asset_6,89,665351.84
asset_6,90,666458.42
asset_6,91,668960.68
asset_6,92,665546.85
asset_6,93,668352.63
asset_6,94,679966.58
asset_6,95,672447.51
asset_6,96,684144.23
asset_6,97,682496.79
asset_6,98,677278.24
asset_6,99,693730.82
asset_6,100,694806.25
asset_7,1,296891.06
asset_7,2,299306.55
asset_7,3,294264.45
asset_7,4,294608.21
asset_7,5,293048.79
asset_7,6,289104.96
asset_7,7,283971.29
asset_7,8,284250.41
asset_7,9,285916.83
asset_7,10,287010.95
asset_7,11,286110.22
asset_7,12,300969.31
asset_7,13,297975.08
asset_7,14,296297.0
asset_7,15,293212.39
asset_7,16,292592.91
asset_7,17,292502.53
asset_7,18,289858.34
asset_7,19,289162.54
asset_7,20,286958.19
asset_7,21,286939.62
asset_7,22,288388.92
asset_7,23,288896.84
asset_7,24,290255.1
asset_7,25,244818.52
asset_7,26,243886.5
asset_7,27,244556.56
asset_7,28,246119.67
asset_7,29,242181.75
asset_7,30,242552.72
asset_7,31,245464.37
asset_7,32,245011.22
asset_7,33,244764.35
asset_7,34,245852.22
asset_7,35,246445.01
asset_7,36,248092.84
asset_7,37,248257.61
asset_7,38,248621.29
asset_7,39,246661.05
asset_7,40,246240.65
asset_7,41,249326.34
asset_7,42,248817.3
asset_7,43,248397.88
asset_7,44,247176.99
asset_7,45,249122.74
asset_7,46,246993.54
asset_7,47,249242.42
asset_7,48,246907.08
asset_7,49,244295.35
asset_7,50,244788.68
asset_7,51,245097.55
asset_7,52,245817.05
asset_7,53,248419.12
asset_7,54,247384.46
asset_7,55,248470.46
asset_7,56,246199.9
asset_7,57,266524.11
asset_7,58,268199.11
asset_7,59,269627.32
asset_7,60,270106.93
asset_7,61,267957.96
asset_7,62,267053.94
asset_7,63,268367.26
asset_7,64,268288.94
asset_7,65,268594.1
asset_7,66,264914.85
asset_7,67,265368.1
asset_7,68,263505.41
asset_7,69,260624.41
asset_7,70,260205.63
asset_7,71,255359.28
asset_7,72,257127.83
asset_7,73,259303.16
asset_7,74,259149.04
asset_7,75,228051.72
asset_7,76,225882.11
asset_7,77,225527.19
asset_7,78,220047.48
asset_7,79,220431.42
asset_7,80,221891.62
asset_7,81,221195.12
asset_7,82,220097.1
asset_7,83,220493.2
asset_7,84,221261.94
asset_7,85,223678.46
asset_7,86,223715.13
asset_7,87,222167.56
asset_7,88,221138.34
asset_7,89,221536.27
asset_7,90,224983.82
asset_7,91,224263.25
asset_7,92,221902.82
asset_7,93,219972.03
asset_7,94,215360.68
asset_7,95,216066.62
asset_7,96,213120.93
asset_7,97,210487.8
asset_7,98,206324.32
asset_7,99,204013.52
asset_7,100,205173.16
asset_8,1,598398.19
asset_8,2,587952.29
asset_8,3,589023.91
asset_8,4,587037.89
asset_8,5,589598.49
asset_8,6,593988.41
asset_8,7,593961.68
asset_8,8,586277.24
asset_8,9,585574.88
asset_8,10,588551.12
asset_8,11,585167.02
asset_8,12,576802.28
asset_8,13,583208.32
asset_8,14,580833.22
asset_8,15,578502.74
asset_8,16,578641.36
asset_8,17,584650.39
asset_8,18,586238.42
asset_8,19,584331.82
asset_8,20,588329.43
asset_8,21,600972.77
asset_8,22,609325.01
asset_8,23,613437.17
asset_8,24,606564.95
asset_8,25,629335.75
asset_8,26,621804.76
asset_8,27,619505.31
asset_8,28,615181.85
asset_8,29,625202.5
asset_8,30,627867.36
asset_8,31,618944.58
asset_8,32,620637.93
asset_8,33,717165.17
asset_8,34,714924.15
asset_8,35,706243.61
asset_8,36,701165.48
asset_8,37,698144.52
asset_8,38,698345.11
asset_8,39,694756.24
asset_8,40,699864.23
asset_8,41,693215.89
asset_8,42,681213.64
asset_8,43,676176.79
asset_8,44,634584.42
asset_8,45,630947.26
asset_8,46,645716.53
asset_8,47,648890.12
asset_8,48,641334.28
asset_8,49,635983.71
asset_8,50,637556.96
asset_8,51,630074.31
asset_8,52,645061.12
asset_8,53,638695.08
asset_8,54,643069.78
asset_8,55,652485.15
asset_8,56,651798.74
asset_8,57,645333.8
asset_8,58,643597.42
asset_8,59,645954.38
asset_8,60,651675.94
asset_8,61,652110.71
asset_8,62,643044.92
asset_8,63,643381.39
asset_8,64,639113.47
asset_8,65,625224.02
asset_8,66,730339.44
asset_8,67,719950.72
asset_8,68,724247.78
asset_8,69,738400.77
asset_8,70,752170.13
asset_8,71,747903.75
asset_8,72,744452.97
asset_8,73,749625.29
asset_8,74,757625.93
asset_8,75,754498.92
asset_8,76,753468.0
asset_8,77,770141.72
asset_8,78,769360.4
asset_8,79,765672.69
asset_8,80,766606.15
asset_8,81,771065.52
asset_8,82,763203.41
asset_8,83,761322.85
asset_8,84,752458.31
asset_8,85,705232.04
asset_8,86,718482.82
asset_8,87,723826.34
asset_8,88,723170.96
asset_8,89,716437.43
asset_8,90,714206.39
asset_8,91,721710.79
asset_8,92,717657.04
asset_8,93,728066.08
asset_8,94,718065.1
asset_8,95,715996.74
asset_8,96,728489.2
asset_8,97,713876.88
asset_8,98,722374.96
asset_8,99,709015.53
asset_8,100,708376.85
asset_9,1,324719.75
asset_9,2,327396.39
asset_9,3,317068.53
asset_9,4,310987.76
asset_9,5,309227.52
asset_9,6,309341.61
asset_9,7,306578.52
asset_9,8,305901.39
asset_9,9,302272.87
asset_9,10,301059.93
asset_9,11,298510.65
asset_9,12,309985.47
asset_9,13,311787.78
asset_9,14,316255.48
asset_9,15,314179.52
asset_9,16,313180.46
asset_9,17,313329.99
asset_9,18,312405.92
asset_9,19,312243.5
asset_9,20,307365.69
asset_9,21,308508.34
asset_9,22,305684.9
asset_9,23,302759.61
asset_9,24,297951.41
asset_9,25,276382.71
asset_9,26,275994.09
asset_9,27,279166.62
asset_9,28,279926.8
asset_9,29,275158.63
asset_9,30,272176.75
asset_9,31,274239.66
asset_9,32,272139.86
asset_9,33,293665.18
asset_9,34,293138.41
asset_9,35,292619.65
asset_9,36,289658.73
asset_9,37,288714.02
asset_9,38,287332.54
asset_9,39,279890.66
asset_9,40,281297.57
asset_9,41,279015.19
asset_9,42,282654.78
asset_9,43,279403.89
asset_9,44,262417.26
asset_9,45,265533.79
asset_9,46,261324.93
asset_9,47,259662.45
asset_9,48,261213.51
asset_9,49,260352.43
asset_9,50,256042.37
asset_9,51,256523.82
asset_9,52,256025.33
asset_9,53,259312.33
asset_9,54,260838.76
asset_9,55,268757.08
asset_9,56,264333.63
asset_9,57,275378.35
asset_9,58,272441.01
asset_9,59,275587.02
asset_9,60,277851.9
asset_9,61,279947.01
asset_9,62,277770.89
asset_9,63,275701.08
asset_9,64,270105.23
asset_9,65,274722.68
asset_9,66,304964.75
asset_9,67,304169.22
asset_9,68,307008.69
asset_9,69,309314.07
asset_9,70,312330.7
asset_9,71,307259.89
asset_9,72,305066.56
asset_9,73,305662.79
asset_9,74,306749.18
asset_9,75,289440.04
asset_9,76,286520.65
asset_9,77,286885.13
asset_9,78,293211.96
asset_9,79,295240.76
asset_9,80,297811.01
asset_9,81,297753.87
asset_9,82,300039.51
asset_9,83,305452.19
asset_9,84,305777.93
asset_9,85,298512.58
asset_9,86,295900.18
asset_9,87,297646.28
asset_9,88,300337.65
asset_9,89,298079.1
asset_9,90,301352.38
asset_9,91,299317.51
asset_9,92,296907.29
asset_9,93,296903.75
asset_9,94,302639.9
asset_9,95,303575.52
asset_9,96,306416.33
asset_9,97,304173.98
asset_9,98,304409.71
asset_9,99,300828.16
asset_9,100,299110.11
asset_10,1,335585.75
asset_10,2,335443.47
asset_10,3,340298.33
asset_10,4,339595.9
asset_10,5,338910.13
asset_10,6,343223.38
asset_10,7,340983.45
asset_10,8,335787.66
asset_10,9,340143.76
asset_10,10,341525.38
asset_10,11,334103.37
asset_10,12,354271.62
asset_10,13,352812.77
asset_10,14,358940.56
asset_10,15,356295.2
asset_10,16,354197.45
asset_10,17,350944.5
asset_10,18,347217.27
asset_10,19,344757.25
asset_10,20,339799.9
asset_10,21,336289.1
asset_10,22,330879.6
asset_10,23,325918.79
asset_10,24,320829.0
asset_10,25,274234.5
asset_10,26,272354.1
asset_10,27,269008.31
asset_10,28,270289.52
asset_10,29,270154.17
asset_10,30,268970.96
asset_10,31,267706.87
asset_10,32,271955.05
asset_10,33,272590.92
asset_10,34,273870.41
asset_10,35,266771.58
asset_10,36,265011.59
asset_10,37,259242.27
asset_10,38,258121.81
asset_10,39,259069.92
asset_10,40,257323.02
asset_10,41,258657.52
asset_10,42,256012.1
asset_10,43,257486.23
asset_10,44,253485.9
asset_10,45,252822.55
asset_10,46,253883.92
asset_10,47,255244.54
asset_10,48,254919.7
asset_10,49,259864.42
asset_10,50,258777.09
asset_10,51,257599.67
asset_10,52,250480.88
asset_10,53,254901.7
asset_10,54,253950.93
asset_10,55,250954.26
asset_10,56,254259.09
asset_10,57,275188.45
asset_10,58,275475.54
asset_10,59,271511.66
asset_10,60,272622.08
asset_10,61,270900.76
asset_10,62,267702.04
asset_10,63,270468.4
asset_10,64,264673.37
asset_10,65,266148.03
asset_10,66,267343.98
asset_10,67,272800.5
asset_10,68,273660.3
asset_10,69,267999.82
asset_10,70,265742.94
asset_10,71,265898.84
asset_10,72,266828.33
asset_10,73,269429.41
asset_10,74,264133.3
asset_10,75,234191.29
asset_10,76,236448.56
asset_10,77,240085.07
asset_10,78,244538.71
asset_10,79,243569.8
asset_10,80,246238.36
asset_10,81,250448.33
asset_10,82,253443.86
asset_10,83,255272.93
asset_10,84,257380.97
asset_10,85,255342.81
asset_10,86,251642.25
asset_10,87,254110.48
asset_10,88,253223.47
asset_10,89,253147.16
asset_10,90,251682.15
asset_10,91,250693.27
asset_10,92,251276.76
asset_10,93,248709.06
asset_10,94,248879.43
asset_10,95,249486.83
asset_10,96,249288.85
asset_10,97,247430.08
asset_10,98,249371.46
asset_10,99,254036.3
asset_10,100,252508.92
asset_11,1,222684.7
asset_11,2,224664.95
asset_11,3,218704.03
asset_11,4,217039.26
asset_11,5,215659.24
asset_11,6,217345.2
asset_11,7,217754.87
asset_11,8,218787.9
asset_11,9,220180.0
asset_11,10,218200.77
asset_11,11,216571.79
asset_11,12,221719.94
asset_11,13,221342.42
asset_11,14,221078.79
asset_11,15,221457.29
asset_11,16,219846.61
asset_11,17,221839.58
asset_11,18,223874.09
asset_11,19,227336.35
asset_11,20,228953.41
asset_11,21,229378.14
asset_11,22,230920.53
asset_11,23,232328.58
asset_11,24,230814.22
asset_11,25,214401.91
asset_11,26,218086.45
asset_11,27,222397.92
asset_11,28,222476.26
asset_11,29,223197.68
asset_11,30,224126.99
asset_11,31,224121.28
asset_11,32,225509.24
asset_11,33,245531.8
asset_11,34,245056.0
asset_11,35,249366.49
asset_11,36,249777.24
asset_11,37,249944.61
asset_11,38,252149.17
asset_11,39,252528.24
asset_11,40,253264.66
asset_11,41,253103.68
asset_11,42,250014.76
asset_11,43,249937.33
asset_11,44,235848.65
asset_11,45,236344.28
asset_11,46,233552.02
asset_11,47,235693.02
asset_11,48,237458.91
asset_11,49,238124.81
asset_11,50,237886.37
asset_11,51,238876.69
asset_11,52,234182.77
asset_11,53,231614.21
asset_11,54,231269.72
asset_11,55,232068.2
asset_11,56,231883.95
asset_11,57,239293.54
asset_11,58,239612.87
asset_11,59,238525.75
asset_11,60,235976.87
asset_11,61,236754.42
asset_11,62,236257.28
asset_11,63,239084.06
asset_11,64,240675.24
asset_11,65,242443.41
asset_11,66,268679.83
asset_11,67,266409.01
asset_11,68,263916.41
asset_11,69,260033.79
asset_11,70,267520.19
asset_11,71,264632.46
asset_11,72,264077.18
asset_11,73,263125.47
asset_11,74,262385.83
asset_11,75,243535.9
asset_11,76,238985.81
asset_11,77,236600.27
asset_11,78,233309.94
asset_11,79,233014.15
asset_11,80,231419.87
asset_11,81,229829.6
asset_11,82,230325.75
asset_11,83,228983.45
asset_11,84,231117.79
asset_11,85,221905.02
asset_11,86,222404.65
asset_11,87,219457.13
asset_11,88,220898.69
asset_11,89,220003.64
asset_11,90,220902.92
asset_11,91,221631.92
asset_11,92,221247.51
asset_11,93,221728.59
asset_11,94,220874.28
asset_11,95,223847.49
asset_11,96,225938.87
asset_11,97,227029.01
asset_11,98,224349.75
asset_11,99,221883.46
asset_11,100,220410.46
asset_12,1,646947.72
asset_12,2,649872.03
asset_12,3,644071.67
asset_12,4,651678.64
asset_12,5,651728.13
asset_12,6,638636.34
asset_12,7,635626.33
asset_12,8,619219.64
asset_12,9,614589.56
asset_12,10,611263.84
asset_12,11,607581.53
asset_12,12,605653.95
asset_12,13,603315.51
asset_12,14,599781.69
asset_12,15,608841.37
asset_12,16,616286.9
asset_12,17,609299.19
asset_12,18,616987.94
asset_12,19,607033.66
asset_12,20,602100.83
asset_12,21,611296.07
asset_12,22,597617.99
asset_12,23,601064.97
asset_12,24,593542.67
asset_12,25,592699.84
asset_12,26,591643.63
asset_12,27,601696.86
asset_12,28,596831.52
asset_12,29,596431.56
asset_12,30,600207.09
asset_12,31,598731.91
asset_12,32,593845.86
asset_12,33,682606.81
asset_12,34,683286.08
asset_12,35,689367.71
asset_12,36,682907.97
asset_12,37,679881.8
asset_12,38,682118.22
asset_12,39,681018.87
asset_12,40,679757.07
asset_12,41,679641.49
asset_12,42,674912.28
asset_12,43,669515.07
asset_12,44,622252.2
asset_12,45,615437.91
asset_12,46,622610.12
asset_12,47,623963.09
asset_12,48,615997.94
asset_12,49,617741.38
asset_12,50,618799.44
asset_12,51,623540.44
asset_12,52,630791.28
asset_12,53,628505.17
asset_12,54,624081.99
asset_12,55,620325.13
asset_12,56,614264.0
asset_12,57,609703.45
asset_12,58,611462.46
asset_12,59,611580.27
asset_12,60,608636.38
asset_12,61,604203.95
asset_12,62,606366.31
asset_12,63,603385.42
asset_12,64,597169.61
